station_id,station_name,latitude,longitude,malecount,femalecount,SUM,age20,age25,age30,age35,age40,age45,age50,age55,age60,age65,age70,age75,age80,age85,age90,age95,age100,age101,age20m,age20f,age25m,age25f,age30m,age30f,age35m,age35f,age40m,age40f,age45m,age45f,age50m,age50f,age55m,age55f,age60m,age60f,age65m,age65f,age70m,age70f,age75m,age75f,age80m,age80f,age85m,age85f,age90m,age90f,age95m,age95f,age100m,age100f,age101m,age101f
393,E 5 St & Avenue C,40.72299208,-73.97995466,24543,9086,35847,237,4428,7509,7067,2658,3116,2666,2502,1389,1289,191,228,370,0,0,0,0,2196,179,58,2826,1600,5359,2148,5252,1815,1911,742,2462,627,1847,815,1907,595,852,537,1196,93,138,53,226,0,369,0,0,0,0,0,0,0,0,0,18,0
394,E 9 St & Avenue C,40.72521311,-73.97768752,31633,14325,49590,348,5391,11907,8964,4451,4108,3833,2950,1899,1186,604,146,246,0,0,0,0,3557,226,121,3568,1821,7431,4476,6596,2366,3392,1048,2893,1214,2430,1326,2055,895,1326,573,968,218,554,50,62,84,113,133,0,0,0,0,0,0,0,0,19,0
395,Bond St & Schermerhorn St,40.68807003,-73.98410637,11117,3515,16089,23,327,1934,3901,3002,2228,1339,1042,342,399,126,7,3,0,0,0,0,1416,15,7,275,52,1372,561,2868,994,2307,694,1782,446,1006,333,822,220,177,165,360,39,122,4,7,0,3,0,0,0,0,0,0,0,0,0,0,0
396,Lefferts Pl & Franklin Ave,40.68034242,-73.95576894,7633,2991,12768,18,684,2494,2951,2127,1075,754,143,209,142,31,6,0,0,0,0,0,2134,13,5,359,325,1850,639,1920,1029,1528,596,930,145,603,151,86,57,174,35,135,7,29,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
397,Fulton St & Clermont Ave,40.68415748,-73.96922273,8118,3326,13425,18,317,1887,3515,2279,1338,937,565,287,270,32,2,5,0,0,0,0,1973,15,0,224,93,1019,868,2374,1138,1853,424,980,357,771,166,465,100,253,34,125,145,32,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0
398,Atlantic Ave & Furman St,40.69165183,-73.9999786,9717,3603,23362,99,449,2125,3378,2128,1776,1191,1143,468,448,71,41,13,0,0,0,0,10031,86,11,329,120,1377,745,2426,952,1630,491,1442,334,770,421,908,234,311,157,345,103,57,14,24,17,9,4,0,0,0,0,0,0,0,0,2,0
399,Lafayette Ave & St James Pl,40.68851534,-73.9647628,6544,2430,10158,21,819,1230,2359,1399,915,1080,393,539,207,23,4,9,0,0,0,0,1160,13,6,642,177,861,364,1848,500,979,418,750,161,886,194,336,57,71,468,123,84,22,0,4,0,9,0,0,0,0,0,0,0,0,0,0,0
400,Pitt St & Stanton St,40.71926081,-73.98178024,9208,4274,14798,183,1040,3801,2292,1708,1203,750,1295,615,405,66,135,3,7,0,0,0,1295,109,67,827,212,2504,1293,1536,756,1165,534,714,489,502,248,1065,230,459,156,135,270,66,0,125,10,0,0,0,7,0,0,0,0,0,0,0,0
401,Allen St & Rivington St,40.72019576,-73.98997825,46977,21361,78110,458,7463,17931,15304,9192,6587,4512,2834,2254,1263,495,123,16,0,2,2,0,9674,327,126,4452,3010,12000,5856,11150,4128,5797,3392,5021,1563,3008,1502,1990,844,1758,496,899,364,435,60,109,14,11,5,0,0,0,0,0,0,0,0,17,0
402,Broadway & E 22 St,40.7403432,-73.98955109,91865,31825,134974,784,6322,21637,23440,18172,13223,14158,10886,8463,4565,1592,468,133,31,5,10,0,11090,501,271,4110,2209,14609,7015,16135,7190,14132,4012,10649,2553,11211,2946,8205,2674,6388,2066,3887,678,1469,123,408,60,111,22,30,0,0,5,5,5,0,0,15,0
403,E 2 St & 2 Ave,40.72502876,-73.99069656,40183,14878,61835,561,4274,12303,12293,6588,4994,4834,3385,2892,1885,755,300,42,0,0,0,0,6727,435,126,2988,1281,9148,3149,8295,3991,5174,1404,3745,1247,3398,1432,2339,1045,2251,630,1427,458,708,42,236,64,34,8,0,0,0,0,0,0,0,0,0,0
404,9 Ave & W 14 St,40.7405826,-74.00550867,29442,10108,51543,159,1913,7826,8510,5854,4487,4002,2890,2400,1066,311,92,26,3,0,15,0,11989,116,42,1311,602,5636,2187,5921,2585,4435,1414,3481,1005,3218,784,2265,622,1789,610,866,200,271,40,79,13,22,4,3,0,0,0,15,0,0,0,14,0
405,Washington St & Gansevoort St,40.739323,-74.008119,50945,20554,97634,519,3314,11780,17499,10842,9487,6170,5276,3348,2214,743,186,162,3,36,36,0,26055,418,101,1787,1527,7820,3950,12517,4967,8351,2484,7180,2307,4883,1282,3273,1959,2154,1194,1648,566,619,124,114,72,141,21,3,0,36,0,36,0,0,0,0,0
406,Hicks St & Montague St,40.69512845,-73.99595065,12912,4149,20659,56,582,1792,3184,2271,2739,1771,2514,783,1112,99,96,65,0,0,0,0,3595,31,25,444,138,1292,499,2312,870,1549,722,1997,742,1320,451,2121,393,652,131,1012,100,64,35,87,9,31,34,0,0,0,0,0,0,0,0,0,0
407,Henry St & Poplar St,40.700469,-73.991454,3744,1150,6949,4,157,558,765,684,910,681,715,206,144,63,7,0,0,0,0,0,2055,4,0,130,27,450,108,582,183,513,171,820,90,302,379,651,64,130,76,116,28,39,24,7,0,0,0,0,0,0,0,0,0,0,0,0,0
408,Market St & Cherry St,40.71076228,-73.99400398,15848,5214,24048,177,1938,3869,3701,2811,2362,2832,1082,945,782,260,108,267,0,0,0,2,2911,136,40,1746,191,3109,760,2611,1090,1785,1026,1202,1074,2421,411,856,226,881,64,741,41,236,24,101,7,7,260,0,0,0,0,0,0,2,0,13,0
409,DeKalb Ave & Skillman St,40.6906495,-73.95643107,4535,1739,7956,10,385,1390,1910,1534,533,329,92,79,18,4,2,0,0,0,0,0,1670,9,0,281,98,984,404,1377,531,1218,315,332,201,177,152,69,23,66,13,16,2,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
410,Suffolk St & Stanton St,40.72066442,-73.98517977,47754,17670,72720,414,5098,15057,14248,10872,6664,4302,3868,3069,1447,113,293,27,0,0,0,0,7244,361,51,3249,1847,11509,3541,10447,3777,8269,2587,4570,2094,3040,1256,2717,1151,2410,659,937,510,99,14,120,173,17,10,0,0,0,0,0,0,0,0,5,0
411,E 6 St & Avenue D,40.72228087,-73.97668709,20209,6508,29334,473,2922,5465,5348,2906,2408,2194,2626,758,1226,104,288,3,0,0,0,0,2611,395,77,2370,550,4105,1360,3997,1346,1897,1009,1793,612,1715,479,2187,439,390,368,1028,198,89,15,233,55,3,0,0,0,0,0,0,0,0,0,5,0
412,Forsyth St & Canal St,40.7158155,-73.99422366,26512,10937,47689,693,3195,7176,7566,3940,3700,3439,3380,2315,1340,556,92,77,25,0,0,2,10193,509,181,2077,1117,5226,1945,5387,2145,2659,1277,2805,875,2420,1019,2246,1134,1437,878,1133,207,430,126,82,10,68,9,11,14,0,0,0,0,2,0,20,0
414,Pearl St & Anchorage Pl,40.70281858,-73.98765762,13528,3460,21698,50,381,2899,4048,3463,2688,1674,1199,382,390,62,21,3,0,0,0,0,4438,30,20,185,194,2247,649,2945,843,2802,660,2199,483,1349,325,1056,143,313,69,356,34,22,40,21,0,3,0,0,0,0,0,0,0,0,0,0,0
415,Pearl St & Hanover Square,40.7047177,-74.00926027,34141,8050,46855,334,2863,6672,8644,7169,5680,3567,2721,3085,848,535,70,5,0,0,0,0,4662,277,32,2227,633,5187,1461,6837,1806,6081,1088,4889,790,2802,751,1954,767,2620,465,786,62,364,171,46,24,5,0,0,0,0,0,0,0,0,0,66,0
416,Cumberland St & Lafayette Ave,40.68753406,-73.97265183,10011,4171,15273,18,129,2213,2908,3039,2928,1632,525,357,220,164,52,0,0,0,0,0,1087,15,3,86,43,1511,701,1851,1056,2103,934,2152,775,1286,346,330,195,328,29,190,30,152,12,5,47,0,0,0,0,0,0,0,0,0,0,0,0
417,Barclay St & Church St,40.71291224,-74.01020234,75001,17116,105946,481,3179,14806,17055,15670,12216,10787,7428,5415,3127,1539,358,61,3,0,0,0,13821,412,69,2481,695,11581,3224,13633,3421,13524,2139,10623,1587,8892,1894,5906,1522,4564,851,1897,1230,1164,375,286,72,26,35,0,2,0,0,0,0,0,0,11,0
418,Front St & Gold St,40.70224,-73.982578,6609,3809,12416,64,175,1358,2785,1968,1797,989,799,116,332,31,9,0,0,0,0,0,1988,46,13,135,40,910,444,1500,1285,1250,717,1350,447,880,109,315,484,82,34,118,214,0,22,9,0,0,0,0,0,0,0,0,0,0,0,0,0
419,Carlton Ave & Park Ave,40.69580705,-73.97355569,5859,2359,8746,16,1423,1695,988,723,712,870,423,646,533,195,0,0,0,0,0,0,520,7,0,644,779,1172,523,741,247,460,263,585,127,460,410,417,6,643,3,533,0,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
420,Clermont Ave & Lafayette Ave,40.68764484,-73.96968902,7758,2344,11548,15,382,1721,3040,2303,1135,491,719,104,161,20,14,0,0,0,0,0,1443,13,0,313,69,1144,577,2242,797,1893,409,902,233,376,115,678,41,52,52,124,37,11,9,10,4,0,0,0,0,0,0,0,0,0,0,0,0
421,Clermont Ave & Park Ave,40.69573398,-73.97129668,6366,2161,8990,0,689,2153,2589,1369,770,668,147,74,44,20,3,4,0,0,0,0,460,0,0,280,409,1595,558,1922,665,1082,286,637,133,573,95,142,5,70,0,41,3,17,3,3,0,4,0,0,0,0,0,0,0,0,0,0,0
422,W 59 St & 10 Ave,40.770513,-73.988038,26994,7580,39502,158,1480,5480,7922,5781,3679,3352,2655,2612,1106,223,130,16,0,0,5,0,4902,100,57,1224,256,4228,1242,5687,2233,4599,1177,3084,595,2779,571,2154,498,1839,767,981,125,178,45,117,13,15,0,0,0,0,0,5,0,0,0,3,0
423,W 54 St & 9 Ave,40.76584941,-73.98690506,25116,5903,34722,206,1241,5691,6856,4645,4636,2991,2008,1509,877,295,70,3,0,0,0,0,3693,192,14,750,491,3988,1699,5753,1102,3960,684,3763,871,2742,249,1758,248,1226,283,753,124,158,136,68,2,3,0,0,0,0,0,0,0,0,0,0,0
426,West St & Chambers St,40.71754834,-74.01322069,79459,38574,160825,1708,6880,17549,23845,19936,13558,12206,10059,6642,3651,1252,576,210,20,0,0,0,42733,1214,492,4861,2019,11011,6525,16136,7701,13529,6395,8933,4623,8583,3583,7457,2585,3547,3091,2532,1119,882,370,510,66,208,2,18,0,0,0,0,0,0,0,38,0
427,Bus Slip & State St,40.701907,-74.013942,20427,6041,41502,120,960,3744,4900,3031,2812,3597,2828,2949,1068,238,77,19,0,0,0,0,15159,83,30,715,245,2677,1066,4018,881,2401,629,2229,583,2907,690,2055,773,2053,896,941,127,134,104,62,15,17,2,0,0,0,0,0,0,0,0,135,0
428,E 3 St & 1 Ave,40.72467721,-73.98783413,48673,18639,72781,721,5466,16599,13023,8359,6434,6107,3923,3044,2312,718,377,243,7,0,0,0,5448,620,94,4170,1295,11847,4747,9735,3285,6002,2356,4169,2265,4363,1741,2994,929,1616,1426,2000,312,628,90,348,29,174,69,6,0,0,0,0,0,0,0,0,0
430,York St & Jay St,40.7014851,-73.98656928,22566,8874,38614,470,1551,5377,7645,5762,3754,2596,1794,1143,1109,259,24,7,0,0,0,0,7123,86,383,1133,412,3678,1687,5232,2402,4284,1456,2891,862,1941,655,1243,551,961,182,866,243,219,40,24,0,6,0,0,0,0,0,0,0,0,0,2,0
431,Hanover Pl & Livingston St,40.68864636,-73.98263429,2360,1921,4774,4,244,618,949,388,387,1375,182,56,51,28,3,0,0,0,0,0,488,3,0,85,159,466,151,721,224,292,96,249,138,259,1116,166,16,42,14,46,5,28,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
432,E 7 St & Avenue A,40.72621788,-73.98379855,66416,26273,100529,587,10386,26071,18836,11116,6379,7157,4790,4438,2249,383,358,17,2,0,3,0,7757,468,118,6611,3774,18489,7570,13331,5485,8055,3058,4983,1396,5343,1812,3624,1164,3099,1294,1802,447,292,91,308,50,4,13,0,0,0,0,3,0,0,0,3,0
433,E 13 St & Avenue A,40.72955361,-73.98057249,50988,17430,72901,836,8772,18461,11966,7714,6169,3984,3173,3635,2980,510,182,85,4,0,0,0,4430,587,247,6324,2446,13285,5132,8553,3404,6075,1630,4966,1202,2790,1187,2464,706,2661,973,2643,337,447,63,153,29,14,71,0,3,0,0,0,0,0,0,25,0
434,9 Ave & W 18 St,40.74317449,-74.00366443,48959,14014,69963,436,3627,10346,12711,9810,7324,6445,5478,3375,2052,682,687,24,0,10,13,0,6952,407,29,2296,1331,7438,2901,9653,3056,7323,2467,6150,1173,5467,978,4480,986,2760,614,1739,313,578,103,636,51,22,2,0,0,0,10,0,10,0,0,6,0
435,W 21 St & 6 Ave,40.74173969,-73.99415556,121992,43771,175016,855,7935,26813,30383,23570,18884,18307,16726,11547,6287,3056,1019,385,0,13,23,0,9226,676,179,4529,3403,17651,9145,20925,9414,17830,5730,14782,4091,14664,3635,13162,3539,8374,3161,5242,1045,2728,323,937,82,374,11,0,0,0,13,10,13,0,0,108,0
436,Hancock St & Bedford Ave,40.68216564,-73.95399026,3349,1327,5547,84,363,1355,839,948,442,229,313,70,25,10,0,0,0,0,0,0,869,36,48,251,110,932,423,607,232,762,184,399,43,169,60,94,219,64,6,23,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
437,Macon St & Nostrand Ave,40.68098339,-73.95004798,7826,3278,12760,93,961,2512,2039,2093,1244,1146,323,635,42,56,0,0,0,0,0,0,1613,62,31,804,157,1734,777,1281,756,1572,482,730,514,776,370,155,168,617,17,36,6,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
438,St Marks Pl & 1 Ave,40.72779126,-73.98564945,44301,16656,67033,570,5744,16066,13966,7669,5255,4255,2494,2514,1672,450,280,58,3,0,0,0,6037,466,104,3704,2039,12060,4000,9807,4137,5476,2185,4241,1014,2731,1521,1946,548,1790,723,1362,310,400,47,258,22,54,0,0,0,0,0,0,0,0,0,5,0
439,E 4 St & 2 Ave,40.7262807,-73.98978041,48315,18270,72683,425,6404,15735,13186,7831,6394,5339,4732,2905,2762,512,334,60,3,0,2,0,6059,280,141,4613,1789,12056,3674,8689,4485,5928,1902,4349,2044,4264,1063,3264,1468,2300,602,1793,969,425,87,314,20,36,24,0,2,0,0,2,0,0,0,0,0
440,E 45 St & 3 Ave,40.75255434,-73.97282625,38410,7331,49607,92,2369,7835,8186,6892,5495,5807,4388,2664,1097,658,257,0,26,2,2,0,3837,83,9,1966,401,5898,1937,6593,1592,5751,1135,4744,746,5214,593,4092,296,2238,426,1005,92,551,87,244,13,0,0,26,0,0,2,0,2,0,0,5,0
441,E 52 St & 2 Ave,40.756014,-73.967416,30812,6591,41591,62,2466,9190,7558,4389,4121,3415,2642,1856,1064,413,238,4,0,0,0,0,4172,47,15,1887,578,7390,1794,6161,1396,3647,742,3773,344,2839,576,2292,350,1407,444,953,111,361,51,49,189,3,0,0,0,0,0,0,0,0,0,0,0
442,W 27 St & 7 Ave,40.746647,-73.993915,69694,19808,96769,469,5579,13482,14839,12761,10082,10329,9270,6738,3989,1481,468,37,28,0,0,4,7213,369,100,3419,2156,9606,3857,11192,3632,10370,2379,8120,1959,8777,1550,7761,1507,5319,1417,2999,990,1392,89,332,136,30,7,0,28,0,0,0,0,4,0,4,0
443,Bedford Ave & S 9 St,40.70853074,-73.96408963,2222,834,5219,12,205,986,737,519,161,208,100,68,36,6,0,0,14,0,0,0,2164,9,0,60,145,902,84,451,286,391,128,91,70,154,54,51,49,57,11,33,3,4,2,0,0,0,0,14,0,0,0,0,0,0,0,2,0
444,Broadway & W 24 St,40.7423543,-73.98915076,79268,22488,122766,395,5362,17122,19067,14941,12209,12599,9604,5731,2981,887,843,78,4,2,2,0,20941,281,114,3643,1718,12102,5011,14215,4833,12312,2611,10428,1779,10231,2354,7319,2273,4526,1201,2529,452,771,116,818,25,77,0,4,0,2,0,2,0,0,0,10,0
445,E 10 St & Avenue A,40.72740794,-73.98142006,59341,25556,93543,1367,10573,25227,14685,8812,6070,5550,4839,4707,2182,712,212,69,0,0,0,0,8537,806,550,6492,4080,17359,7863,10688,3985,6687,2080,4314,1754,3871,1653,3300,1538,3293,1402,1829,353,502,210,177,35,16,53,0,0,0,0,0,0,0,0,6,0
446,W 24 St & 7 Ave,40.74487634,-73.99529885,76562,23252,106268,565,4740,15862,18393,14494,11109,11813,8869,8009,3334,1461,985,197,4,3,3,0,6430,468,96,3062,1676,10658,5200,13299,5087,11423,3062,9096,2011,9691,2119,7094,1773,6451,1557,2904,430,1319,142,934,51,155,42,0,0,0,3,0,3,0,0,7,0
447,8 Ave & W 52 St,40.76370739,-73.9851615,47749,10391,67528,84,2645,10443,11593,8616,6710,5995,5228,4417,1311,943,147,25,0,2,4,0,9365,61,22,1945,700,7854,2581,9526,2067,7464,1149,6004,690,5194,800,4732,489,2932,1479,1108,203,752,190,128,19,25,0,0,0,0,2,2,2,0,0,20,0
448,W 37 St & 10 Ave,40.75660359,-73.9979009,49844,12179,67137,182,4172,18789,13536,8283,5629,4820,3570,1824,1189,161,25,5,0,0,0,0,4951,92,90,2546,1626,15609,3176,10697,2833,7391,892,4674,955,3938,880,2175,1395,1570,254,988,46,134,27,23,2,2,3,0,0,0,0,0,0,0,0,4,0
449,W 52 St & 9 Ave,40.76461837,-73.98789473,34379,7125,46046,89,2700,8952,8223,6725,4696,4049,2285,2006,1173,540,84,7,0,0,0,0,4516,54,35,1870,830,6946,2004,6881,1341,5843,881,4074,600,3393,656,2057,226,1718,288,987,186,472,68,75,9,6,0,0,0,0,0,0,0,0,0,2,0
450,W 49 St & 8 Ave,40.76227205,-73.98788205,44541,8566,57485,105,2761,10426,10864,7219,7115,5634,4322,2771,1413,364,69,63,0,0,0,0,4358,94,11,2107,654,8451,1972,9303,1552,5920,1291,6477,637,4638,996,3670,652,2340,429,1093,320,311,52,69,0,63,0,0,0,0,0,0,0,0,0,4,0
453,W 22 St & 8 Ave,40.74475148,-73.99915362,63294,18157,87622,281,3006,10427,13496,11686,8456,9725,11300,7174,3776,1445,469,232,2,4,7,0,6140,225,56,2116,890,7556,2865,9938,3556,8475,3202,6905,1549,7892,1823,8998,2300,6066,1106,3285,491,1349,95,250,219,231,0,2,0,0,4,3,4,0,0,3,0
454,E 51 St & 1 Ave,40.75455731,-73.96592976,22749,5589,31569,87,1513,5827,5834,3433,2546,2713,2490,1284,1554,909,184,3,0,0,0,0,3192,60,26,1077,436,4550,1274,4862,968,2459,972,2084,459,2394,319,2026,464,982,276,1336,218,821,88,97,87,0,2,0,0,0,0,0,0,0,0,0,0
455,1 Ave & E 44 St,40.75001986,-73.96905301,32349,10557,49977,252,1784,4677,7025,6840,5709,6706,4260,3696,1413,355,194,6,0,0,0,0,7060,244,8,1495,281,3183,1494,4701,2322,4667,2173,4717,992,5361,1345,3421,836,2831,865,1331,82,323,32,67,127,6,0,0,0,0,0,0,0,0,0,2,0
456,E 53 St & Madison Ave,40.7597108,-73.97402311,30168,4138,38619,77,987,5547,5429,5039,4538,4715,3759,2810,940,374,95,0,0,0,0,0,4283,58,18,796,191,4562,982,4762,667,4585,432,4164,370,4243,472,3424,335,2275,534,849,91,362,12,64,31,0,0,0,0,0,0,0,0,0,0,0,0
457,Broadway & W 58 St,40.76695317,-73.98169333,52073,14140,91343,202,2644,9955,12926,10678,7542,6636,6568,4940,2739,843,536,88,2,0,0,0,25038,144,56,1761,883,7103,2847,9721,3194,8405,2266,6530,1008,5480,1153,5274,1286,4008,873,2301,438,753,86,494,42,82,6,0,2,0,0,0,0,0,0,11,0
458,11 Ave & W 27 St,40.751396,-74.005226,59123,19509,91104,125,4484,15565,19351,9788,9525,8062,5865,3802,1737,393,45,39,0,0,2,0,12320,63,62,3310,1174,10104,5450,13793,5556,7360,2292,8150,1374,6600,1460,5038,827,2804,997,1504,233,315,78,40,5,38,0,0,0,0,0,2,0,0,0,0,0
459,W 20 St & 11 Ave,40.746745,-74.007756,80050,26629,128374,445,4690,19162,22354,15762,11914,11615,9671,5215,3714,1148,553,410,5,0,34,0,21682,290,155,3102,1587,14255,4904,17056,5286,11383,4366,8849,3058,9281,2332,7351,2316,3701,1495,2709,1005,1051,97,525,28,410,0,5,0,0,0,34,0,0,0,48,0
460,S 4 St & Wythe Ave,40.71285887,-73.96590294,11664,4945,21052,20,515,4171,5244,3470,1318,852,305,598,121,20,8,0,0,0,0,0,4408,14,0,247,266,2625,1546,3499,1712,2660,810,1129,187,696,156,265,40,453,145,43,78,17,3,8,0,0,0,0,0,0,0,0,0,0,0,6,0
461,E 20 St & 2 Ave,40.73587678,-73.98205027,60383,21065,86702,672,8411,20976,16995,8464,6397,8076,4646,3895,1728,827,276,24,66,2,2,0,5247,548,124,6152,2259,15434,5538,13155,3832,5822,2641,5101,1295,5787,2288,3282,1363,2695,1200,1373,355,673,152,265,11,20,4,65,0,0,2,0,2,0,0,11,0
462,W 22 St & 10 Ave,40.74691959,-74.00451887,66986,23864,102705,546,4028,12882,16124,15695,11197,10879,9840,6162,2547,675,237,74,8,0,0,0,11811,340,206,3041,987,8877,3996,11496,4626,10770,4917,9119,2076,8242,2633,7984,1834,4587,1571,1731,816,515,160,204,33,65,9,8,0,0,0,0,0,0,0,7,0
463,9 Ave & W 16 St,40.74206539,-74.00443172,59302,16239,90307,270,3163,12931,15865,11548,9687,8268,5916,4686,1899,841,477,79,0,5,6,0,14671,156,114,2226,937,9651,3274,11711,4143,9094,2429,8272,1415,7074,1188,4831,1030,3630,1056,1461,437,709,132,399,78,78,0,0,0,0,5,0,5,0,0,9,0
464,E 56 St & 3 Ave,40.75934501,-73.96759673,13906,3152,18578,24,459,3264,2550,2618,2017,2833,1563,1008,523,162,36,2,0,0,0,0,1519,21,0,341,118,2481,783,1835,715,2175,443,1640,377,2565,268,1389,173,778,230,492,31,160,2,27,9,2,0,0,0,0,0,0,0,0,0,0,0
465,Broadway & W 41 St,40.75513557,-73.98658032,55448,9971,75632,206,3196,10353,12549,10984,8310,8120,5384,3383,2121,746,98,9,0,0,0,0,10172,149,57,2434,761,8290,2059,10730,1816,9432,1545,7198,1112,7095,1016,4438,924,3023,359,1989,132,560,185,96,0,8,0,0,0,0,0,0,0,0,0,6,0
466,W 25 St & 6 Ave,40.74395411,-73.99144871,62239,16399,83982,168,4082,14877,15126,11532,8287,9178,5685,5062,3125,1090,450,10,3,0,0,0,5306,126,40,3035,1046,11179,3690,12026,3091,8714,2809,7275,1007,7338,1840,4402,1276,3806,1256,2879,246,1008,82,438,12,9,0,0,3,0,0,0,0,0,0,0,0
467,Dean St & 4 Ave,40.68312489,-73.97895137,16679,6282,27166,173,639,4558,6614,3724,2234,2410,1061,905,531,87,28,7,0,0,0,0,4195,158,13,405,234,3011,1543,4999,1611,2458,1254,1813,420,1942,468,677,384,596,308,512,19,62,25,25,3,7,0,0,0,0,0,0,0,0,0,0,0
468,Broadway & W 55 St,40.7652654,-73.98192338,48681,10186,67461,99,2350,7011,12271,10409,7634,6635,5791,3498,2170,729,268,22,0,0,0,0,8573,75,23,1761,589,5432,1573,9698,2567,8945,1457,6459,1173,5663,972,4830,948,2879,616,1945,225,693,35,263,5,20,0,0,0,0,0,0,0,0,0,18,0
469,Broadway & W 53 St,40.76344058,-73.98268129,32613,5771,44694,73,1644,5905,7234,6015,4942,4134,3792,2713,978,776,176,11,0,0,0,0,6298,62,10,1314,330,4645,1259,6136,1095,4966,1049,4459,479,3665,469,3368,419,2215,498,866,112,735,41,169,7,8,3,0,0,0,0,0,0,0,0,0,0
470,W 20 St & 8 Ave,40.74345335,-74.00004031,52996,14136,72762,653,3974,11045,13149,8299,7117,6854,8570,3962,1904,522,711,358,0,48,49,0,5593,396,257,2302,1672,7785,3260,9650,3469,6511,1782,6010,1107,5933,919,7789,776,3409,553,1732,172,416,105,696,15,357,0,0,0,0,48,0,48,0,0,7,0
471,Grand St & Havemeyer St,40.71286844,-73.95698119,13367,4574,22900,27,886,4968,6528,2759,1178,730,401,207,214,33,27,5,0,0,0,0,4936,17,7,633,251,3484,1478,4761,1761,2212,544,905,265,638,92,338,63,112,95,198,16,31,0,27,0,5,0,0,0,0,0,0,0,0,0,5,0
472,E 32 St & Park Ave,40.7457121,-73.98194829,73461,18100,97406,246,5378,18539,18341,11545,9861,9133,8015,5968,3490,833,202,29,6,0,0,0,5819,174,70,4228,1138,14461,4075,14384,3954,8659,2882,8221,1630,7590,1543,6475,1540,5102,861,3247,243,687,144,189,13,26,3,0,4,0,0,0,0,0,0,15,0
473,Rivington St & Chrystie St,40.72110063,-73.9919254,27101,9944,43387,502,2738,8737,8248,5175,3626,3342,1704,1522,1053,268,104,44,0,3,3,0,6320,215,287,1741,996,6349,2383,6333,1900,3876,1297,2623,1001,2651,691,1135,569,1212,310,687,366,158,110,87,17,30,14,0,0,0,3,0,3,0,0,0,0
474,5 Ave & E 29 St,40.7451677,-73.98683077,57730,15059,81233,432,3396,12817,13227,9440,9175,9220,6831,5021,2633,511,241,18,6,0,2,0,8263,359,73,2215,1181,9377,3397,10556,2668,7392,2044,7486,1689,7660,1431,5424,1401,4155,864,2388,245,471,40,222,19,15,3,0,4,0,0,2,0,0,0,6,0
475,E 16 St & Irving Pl,40.73524276,-73.98758561,49739,14345,67332,422,4432,11469,12868,8307,7060,5703,4656,5546,2794,604,185,54,13,0,0,0,3218,204,218,3143,1287,8609,2854,10275,2575,6598,1704,6180,879,4625,1073,3247,1409,4295,1251,1843,951,529,75,162,23,21,33,0,12,0,0,0,0,0,0,7,0
476,E 31 St & 3 Ave,40.74394314,-73.97966069,53540,13763,72309,157,7224,18616,12358,7138,7107,4533,4680,2828,1994,406,292,7,0,3,3,0,4966,122,29,5973,1234,15000,3615,9051,3305,5961,1174,5574,1533,3630,903,3562,1118,2270,545,1861,133,258,147,271,21,0,3,0,0,0,3,0,3,0,0,3,0
477,W 41 St & 8 Ave,40.75640548,-73.9900262,111136,14124,134558,234,4766,15251,19144,19517,17859,18535,14130,9121,5027,1577,132,12,0,0,0,0,9202,102,131,3727,1038,12456,2793,16940,2201,16959,2441,16381,1474,17185,1350,12890,1240,8283,828,4628,375,1332,245,126,6,11,0,0,0,0,0,0,0,0,0,66,0
478,11 Ave & W 41 St,40.76030096,-73.99884222,50319,12395,70581,459,4987,10845,13358,9505,7565,5687,4852,3497,1408,220,381,2,0,0,0,0,7815,434,25,3691,1296,8510,2334,10310,3007,7451,2044,6672,893,4471,1216,4134,718,3047,450,1021,387,201,19,376,5,0,0,0,0,0,0,0,0,0,0,0,0
479,9 Ave & W 45 St,40.76019252,-73.9912551,59372,13222,81259,121,4459,14524,15089,9292,8489,7670,5237,3243,3061,1282,108,19,0,0,0,0,8665,93,28,3339,1118,11381,3140,11979,3104,7330,1961,7531,958,6621,1049,4617,619,2496,746,2703,358,1154,128,98,10,17,2,0,0,0,0,0,0,0,0,13,0
480,W 53 St & 10 Ave,40.76669671,-73.99061728,39168,9079,51688,60,2205,9550,12362,7329,5484,4223,4069,1850,572,475,98,5,0,7,7,0,3399,54,6,1501,704,6588,2944,9890,2472,6724,605,4638,816,3811,411,3467,602,1527,323,479,93,387,88,90,8,5,0,0,0,0,7,0,7,0,0,7,0
481,S 3 St & Bedford Ave,40.71260486,-73.96264403,9312,4095,18277,45,765,4162,3850,2084,1157,713,288,124,189,7,0,0,0,0,0,0,4892,38,3,519,246,3114,1047,2558,1283,1454,629,620,527,518,195,180,108,95,29,161,28,7,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0
